,device_id,location_latitude,location_longitude,usage_timeframe,grid,main_id,service_provider_id,location_name,provinance,country,city,lat_long
0,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696723503000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
1,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696723503000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
2,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696724034000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
3,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696724034000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
4,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696724414000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
5,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696724414000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
6,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696724877000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
7,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696724877000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
8,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304568,35.6128525,1696725378000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
9,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304568,35.6128525,1696725378000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
10,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304568,35.6128525,1696725935000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
11,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304568,35.6128525,1696725935000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
12,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304901,35.6128706,1696726482000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
13,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304901,35.6128706,1696726482000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
14,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304901,35.6128706,1696727232000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
15,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304901,35.6128706,1696727232000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
16,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304901,35.6128706,1696727642000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
17,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304901,35.6128706,1696727642000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
18,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696728052000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
19,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696728052000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
20,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696728479000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
21,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696728479000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
22,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696728482000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
23,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696728482000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
24,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696728977000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
25,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696728977000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
26,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696729482000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
27,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696729482000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
28,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696730290000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
29,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696730290000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
30,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696730987000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
31,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696730987000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
32,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696731460000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
33,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696731460000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
34,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696731891000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
35,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696731891000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
36,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304967,35.6128789,1696732345000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
37,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304967,35.6128789,1696732345000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
38,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304967,35.6128789,1696735500000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
39,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304967,35.6128789,1696735500000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
40,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304274,35.6128776,1696735508000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
41,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304274,35.6128776,1696735508000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
42,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304274,35.6128776,1696736092000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
43,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304274,35.6128776,1696736092000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
44,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304274,35.6128776,1696736552000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
45,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304274,35.6128776,1696736552000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
46,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304274,35.6128776,1696737167000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
47,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304274,35.6128776,1696737167000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
48,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304957,35.6128708,1696737771000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
49,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304957,35.6128708,1696737771000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
50,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304957,35.6128708,1696738339000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
51,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304957,35.6128708,1696738339000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
52,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304957,35.6128708,1696738711000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
53,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304957,35.6128708,1696738711000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
54,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304957,35.6128708,1696739106000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
55,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304957,35.6128708,1696739106000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
56,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696739837000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
57,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696739837000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
58,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696740282000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
59,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696740282000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
60,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696741023000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
61,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696741023000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
62,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305058,35.6128811,1696741938000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
63,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305058,35.6128811,1696741938000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
64,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305058,35.6128811,1696742348000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
65,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305058,35.6128811,1696742348000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
