,device_id,location_latitude,location_longitude,usage_timeframe,grid,main_id,service_provider_id,location_name,provinance,country,city,lat_long
133,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9155428,35.6020221,1696758450000,"33.91529654349124,35.601785804013716",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
134,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9154166,35.6019889,1696758894000,"33.91529654349124,35.601785804013716",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
135,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9154166,35.6019889,1696758894000,"33.91529654349124,35.601785804013716",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
136,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9152929,35.6016909,1696759316000,"33.91529654349124,35.601785804013716",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
137,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9152929,35.6016909,1696759316000,"33.91529654349124,35.601785804013716",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
138,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9318516,35.6138894,1696759774000,"33.931575234684466,35.613677028567565",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
139,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9318516,35.6138894,1696759774000,"33.931575234684466,35.613677028567565",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
140,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305668,35.612869,1696760245000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
141,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305668,35.612869,1696760245000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
142,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305596,35.6128764,1696760729000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
143,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305596,35.6128764,1696760729000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
144,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9327212,35.5922916,1696761220000,"33.932479606417424,35.59205662028784",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
145,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9327212,35.5922916,1696761220000,"33.932479606417424,35.59205662028784",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
146,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9013621,35.5714276,1696761661000,"33.90173096749688,35.5715172324221",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
147,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9013621,35.5714276,1696761661000,"33.90173096749688,35.5715172324221",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
148,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8943708,35.5401765,1696762157000,"33.89449599363322,35.540167640416506",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
149,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8943708,35.5401765,1696762157000,"33.89449599363322,35.540167640416506",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
150,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8944174,35.5403242,1696762580000,"33.89449599363322,35.540167640416506",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
151,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8944174,35.5403242,1696762580000,"33.89449599363322,35.540167640416506",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
152,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8945092,35.5402985,1696763079000,"33.89449599363322,35.540167640416506",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
153,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8945092,35.5402985,1696763079000,"33.89449599363322,35.540167640416506",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
154,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8975976,35.5641191,1696763821000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
155,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8975976,35.5641191,1696763821000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
156,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.897595,35.5641125,1696763825000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
157,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.897595,35.5641125,1696763825000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
158,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8976506,35.5641416,1696763836000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
159,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8976506,35.5641416,1696763836000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
160,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8976748,35.564144,1696763839000,"33.89811348056505,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
161,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8976748,35.564144,1696763839000,"33.89811348056505,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
162,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8979646,35.5662998,1696764340000,"33.89811348056505,35.566112130352174",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
163,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8979646,35.5662998,1696764340000,"33.89811348056505,35.566112130352174",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
164,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8974515,35.564189,1696764813000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
165,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8974515,35.564189,1696764813000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
166,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8974264,35.5641886,1696765350000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
167,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8974264,35.5641886,1696765350000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
168,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8973262,35.5641726,1696765899000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
169,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8973262,35.5641726,1696765899000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
170,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8974619,35.5641671,1696766458000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
171,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8974619,35.5641671,1696766458000,"33.897209108832094,35.563950089524205",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
172,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696803114000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
173,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696803114000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
174,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696803281000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
175,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696803281000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
176,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304978,35.6128848,1696803288000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
177,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304978,35.6128848,1696803288000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
178,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304978,35.6128848,1696803920000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
179,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304978,35.6128848,1696803920000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
180,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304978,35.6128848,1696804462000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
181,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304978,35.6128848,1696804462000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
182,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304978,35.6128848,1696805044000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
183,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304978,35.6128848,1696805044000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
184,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304978,35.6128848,1696805451000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
185,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304978,35.6128848,1696805451000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
186,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304902,35.6128854,1696805894000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
187,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304902,35.6128854,1696805894000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
188,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304902,35.6128854,1696806311000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
189,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304902,35.6128854,1696806311000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
190,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304902,35.6128854,1696806882000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
191,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304902,35.6128854,1696806882000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
192,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304902,35.6128854,1696807345000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
193,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304902,35.6128854,1696807345000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
194,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930498,35.6128824,1696807784000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
195,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930498,35.6128824,1696807784000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
196,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930498,35.6128824,1696808234000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
197,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930498,35.6128824,1696808234000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
198,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930498,35.6128824,1696808682000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
