,device_id,location_latitude,location_longitude,usage_timeframe,grid,main_id,service_provider_id,location_name,provinance,country,city,lat_long
199,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930498,35.6128824,1696808682000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
200,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930498,35.6128824,1696809138000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
201,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930498,35.6128824,1696809138000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
202,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696903261000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
203,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696903261000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
204,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305076,35.6128866,1696911402000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
205,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305076,35.6128866,1696911402000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
206,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9377416,35.6336865,1696933701000,"33.93790583681516,35.634216416433304",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
207,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9377416,35.6336865,1696933701000,"33.93790583681516,35.634216416433304",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
208,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9377456,35.633684,1696933758000,"33.93790583681516,35.634216416433304",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
209,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9377456,35.633684,1696933758000,"33.93790583681516,35.634216416433304",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
210,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305595,35.6128851,1696945962000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
211,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305595,35.6128851,1696945962000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
212,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930568,35.6128526,1696946926000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
213,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930568,35.6128526,1696946926000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
214,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9276091,35.612778,1696947388000,"33.927957747752636,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
215,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9276091,35.612778,1696947388000,"33.927957747752636,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
216,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9208417,35.6036688,1696947883000,"33.920722773888976,35.60394784484169",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
217,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9208417,35.6036688,1696947883000,"33.920722773888976,35.60394784484169",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
218,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.915347,35.6018065,1696948827000,"33.91529654349124,35.601785804013716",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
219,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.915347,35.6018065,1696948827000,"33.91529654349124,35.601785804013716",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
220,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9303562,35.6127679,1696950844000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
221,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9303562,35.6127679,1696950844000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
222,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304964,35.6128845,1696954112000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
223,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304964,35.6128845,1696954112000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
224,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304964,35.6128845,1696955023000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
225,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304964,35.6128845,1696955023000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
226,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305526,35.6128756,1696956864000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
227,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305526,35.6128756,1696956864000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
228,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696976862000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
229,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696976862000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
230,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696978571000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
231,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9308069,35.6114727,1696978571000,"33.93067086295151,35.6115149877396",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
232,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696980880000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
233,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9273076,35.61004,1696980880000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
234,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9274956,35.6104081,1697167560000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
235,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9274956,35.6104081,1697167560000,"33.92705337601968,35.610433967325605",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
236,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304905,35.6128701,1697168114000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
237,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304905,35.6128701,1697168114000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
238,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304554,35.6128571,1697169876000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
239,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304554,35.6128571,1697169876000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
240,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304524,35.6128766,1697171634000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
241,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304524,35.6128766,1697171634000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
242,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304768,35.6128475,1697181462000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
243,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304768,35.6128475,1697181462000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
244,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9303685,35.6126919,1697183948000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
245,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9303685,35.6126919,1697183948000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
246,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930497,35.6128868,1697185461000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
247,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.930497,35.6128868,1697185461000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
248,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8970247,35.5613814,1697193430000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
249,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8970247,35.5613814,1697193430000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
250,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8970909,35.5613877,1697193886000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
251,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8970909,35.5613877,1697193886000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
252,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8970206,35.5613781,1697196275000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
253,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8970206,35.5613781,1697196275000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
254,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8970491,35.561377,1697197633000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
255,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8970491,35.561377,1697197633000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
256,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8970959,35.5613786,1697199595000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
257,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8970959,35.5613786,1697199595000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
258,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8971829,35.5613869,1697200510000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
259,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.8971829,35.5613869,1697200510000,"33.897209108832094,35.56178804869623",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Jdaidet el Matn,"['33.89056', '35.56639']"
260,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305595,35.6128768,1697205935000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
261,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9305595,35.6128768,1697205935000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
262,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304174,35.6128706,1697233306000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
263,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304174,35.6128706,1697233306000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
264,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304965,35.6128705,1697238916000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
265,79bbd379-5c9e-4d7c-ac7f-84119eec9a3f,33.9304965,35.6128705,1697238916000,"33.93067086295151,35.61259600815358",95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,9.0,95cca195-2b5e-4a9b-ab9f-48995eeb5d1f,Mont-Liban,LB,Djounie,"['33.98083', '35.61778']"
